Close,Timestamp,Low,High,Open,TradedDate,Volume,SymbolKey,MA20,MA50,MACD,Confidence,Signal,MA200,MACDHist,MACDSignal,RSI14,ATR
3093.7,2025-10-21T15:25:52.143867,3086.5,3146.5,3145,2025-08-28,3116051,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3084.7,2025-10-21T15:25:51.847948,3077.2,3115,3093,2025-08-29,2271789,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3112.6,2025-10-21T15:25:51.242200,3090,3131.1,3090,2025-08-31,1246862,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3112.6,2025-10-21T15:25:50.948517,3090,3131.1,3090,2025-09-01,1246862,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3111.5,2025-10-21T15:25:50.644126,3103.1,3155,3121.1,2025-09-02,2185229,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3097.5,2025-10-21T15:25:50.332244,3088,3141.9,3129.9,2025-09-03,1799774,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3095.7,2025-10-21T15:25:50.025999,3090.8,3118,3116,2025-09-04,1481391,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3048.3,2025-10-21T15:25:49.726567,3028.6,3103.4,3097.1,2025-09-05,2802055,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3019,2025-10-21T15:25:49.136453,3016,3064.9,3050,2025-09-07,2626187,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3019,2025-10-21T15:25:48.821642,3016,3064.9,3050,2025-09-08,2626187,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3049.4,2025-10-21T15:25:48.515809,3030.8,3060,3032.1,2025-09-09,2489301,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3110,2025-10-21T15:25:48.211100,3053.4,3122.7,3056.4,2025-09-10,2079428,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3124.2,2025-10-21T15:25:47.910814,3110.1,3139,3139,2025-09-11,2263446,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3133.4,2025-10-21T15:25:47.617079,3121,3148.7,3144,2025-09-12,1447167,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3111.9,2025-10-21T15:25:47.028141,3096,3134,3134,2025-09-14,1732539,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3111.9,2025-10-21T15:25:46.727193,3096,3134,3134,2025-09-15,1732539,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3145.7,2025-10-21T15:25:46.426333,3109.1,3150,3128,2025-09-16,2573429,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3172.8,2025-10-21T15:25:46.125692,3142.4,3182.4,3152,2025-09-17,2418271,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3176.7,2025-10-21T15:25:45.830395,3161.4,3203,3185,2025-09-18,2633138,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3169.2,2025-10-21T15:25:45.518348,3144,3180.5,3170,2025-09-19,4901694,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3073.8,2025-10-21T15:25:44.931215,3065,3106.9,3095,2025-09-21,3634901,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3073.8,2025-10-21T15:25:44.622345,3065,3106.9,3095,2025-09-22,3634901,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3062.4,2025-10-21T15:25:44.314631,3052,3080.7,3070,2025-09-23,3177741,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3035.4,2025-10-21T15:25:44.014428,3033,3057,3050,2025-09-24,1625714,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2957.4,2025-10-21T15:25:43.725844,2951,3029.6,3022,2025-09-25,4974361,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2899.1,2025-10-21T15:25:43.423495,2891.3,2954.8,2941,2025-09-26,3934636,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2896.1,2025-10-21T15:25:42.815780,2894,2929.3,2916,2025-09-28,3110035,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2896.1,2025-10-21T15:25:42.512360,2894,2929.3,2916,2025-09-29,3110035,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2888.4,2025-10-21T15:25:42.209365,2885.1,2915.3,2911,2025-09-30,2253458,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2914.2,2025-10-21T15:25:41.896947,2866.6,2924.8,2891,2025-10-01,1952902,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2901.9,2025-10-21T15:25:41.588512,2891.1,2924,2924,2025-10-02,2899519,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2901.9,2025-10-21T15:25:41.285851,2891.1,2924,2924,2025-10-03,2899519,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2988.4,2025-10-21T15:25:40.682085,2895.6,2993.6,2902,2025-10-05,2112774,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2988.4,2025-10-21T15:25:40.359998,2895.6,2993.6,2902,2025-10-06,2112774,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2973.7,2025-10-21T15:25:40.063695,2955.5,3004.5,2995,2025-10-07,3062943,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3027.2,2025-10-21T15:25:39.752764,2968,3043,2975,2025-10-08,4121889,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3061.7,2025-10-21T15:25:39.446447,3020,3066,3034,2025-10-09,3211304,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3028.3,2025-10-21T15:25:39.140018,3006.9,3070,3050,2025-10-10,8817365,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3007.2,2025-10-21T15:25:38.535099,2998.2,3035.5,3027,2025-10-12,2866865,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3007.2,2025-10-21T15:25:38.213607,2998.2,3035.5,3027,2025-10-13,2866865,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2960.3,2025-10-21T15:25:37.913322,2955.5,3027.2,3021,2025-10-14,3611416,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2969.8,2025-10-21T15:25:37.593253,2951,2979.7,2971,2025-10-15,4282226,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2970.7,2025-10-21T15:25:37.294536,2943.1,2975,2969.9,2025-10-16,3251495,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
2962.2,2025-10-21T15:25:37.004719,2955.4,2988.8,2970,2025-10-17,4374683,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3015.2,2025-10-21T15:25:36.398079,2978.5,3023,2985.5,2025-10-19,3133039,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3015.2,2025-10-21T15:25:36.092893,2978.5,3023,2985.5,2025-10-20,3133039,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
3006.7,2025-10-21T15:25:35.785018,2996,3031.8,3031.1,2025-10-21,304374,TCS,2974.23,3039.48,-7.7,MEDIUM,BUY,3291.4,7.12,-14.83,53.22,50.89
579.75,2025-10-21T15:34:58.924184,535.75,582,560.5,2025-04-06,49463598,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
579.75,2025-10-21T15:34:58.624616,535.75,582,560.5,2025-04-07,49463598,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
588.85,2025-10-21T15:34:58.320899,584.2,606.6,591.2,2025-04-08,20987855,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
582.9,2025-10-21T15:34:58.010657,581.05,594.9,588,2025-04-09,17483412,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
595.05,2025-10-21T15:34:57.674718,591,612.8,610,2025-04-10,21055814,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
595.05,2025-10-21T15:34:57.349292,591,612.8,610,2025-04-11,21055814,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
622.2,2025-10-21T15:34:56.433621,612.65,628.3,614,2025-04-14,19722072,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
622.2,2025-10-21T15:34:56.027796,612.65,628.3,614,2025-04-15,19722072,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
616.05,2025-10-21T15:34:55.719646,613.6,625,625,2025-04-16,12318376,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
621.55,2025-10-21T15:34:55.401960,608.25,627,616.05,2025-04-17,14342652,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
630.05,2025-10-21T15:34:54.506569,620.2,635.75,624.6,2025-04-20,12785568,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
630.05,2025-10-21T15:34:54.202260,620.2,635.75,624.6,2025-04-21,12785568,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
630.85,2025-10-21T15:34:53.898861,626.2,633.95,630.25,2025-04-22,10292748,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
659.9,2025-10-21T15:34:53.596415,633.35,661.5,635.95,2025-04-23,23390570,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
668.35,2025-10-21T15:34:53.290231,660.1,671,660.1,2025-04-24,15172229,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
655.25,2025-10-21T15:34:52.990281,651.5,673,668.35,2025-04-25,13207043,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
668.15,2025-10-21T15:34:52.380120,652.55,669.6,654.3,2025-04-27,10243493,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
668.15,2025-10-21T15:34:52.058954,652.55,669.6,654.3,2025-04-28,10243493,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
665.6,2025-10-21T15:34:51.754570,661.6,682.9,671.45,2025-04-29,13754685,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
644.25,2025-10-21T15:34:51.459832,641.1,667,667,2025-04-30,19485917,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
652,2025-10-21T15:34:51.151800,635.55,661.35,641,2025-05-01,13141726,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
652,2025-10-21T15:34:50.853034,635.55,661.35,641,2025-05-02,13141726,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
661.55,2025-10-21T15:34:50.238076,655.85,666.65,662.95,2025-05-04,8868484,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
661.55,2025-10-21T15:34:49.924080,655.85,666.65,662.95,2025-05-05,8868484,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
648.2,2025-10-21T15:34:49.606646,645.5,663.2,661.55,2025-05-06,12718175,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
680.3,2025-10-21T15:34:49.312708,641.15,682.5,642,2025-05-07,30390515,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
682.85,2025-10-21T15:34:49.011832,677.2,704.5,700,2025-05-08,29315465,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
708.5,2025-10-21T15:34:48.696449,666,711,667.5,2025-05-09,40183276,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
720.8,2025-10-21T15:34:48.102347,711.2,732,728,2025-05-11,20133616,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
720.8,2025-10-21T15:34:47.806167,711.2,732,728,2025-05-12,20133616,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
707.7,2025-10-21T15:34:47.474824,703.25,726,720.8,2025-05-13,16125700,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
698.95,2025-10-21T15:34:47.172588,686,708,690,2025-05-14,31505402,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
728.1,2025-10-21T15:34:46.875724,696.15,729.8,698.75,2025-05-15,28634074,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
730.7,2025-10-21T15:34:46.579896,725.55,742,730,2025-05-16,20631512,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
729.5,2025-10-21T15:34:45.957469,728,738.1,732,2025-05-18,10460217,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
729.5,2025-10-21T15:34:45.650160,728,738.1,732,2025-05-19,10460217,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
718.9,2025-10-21T15:34:45.325670,717,737.75,730,2025-05-20,14472506,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
726.8,2025-10-21T15:34:45.014525,718,729.5,719,2025-05-21,8998596,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
717.45,2025-10-21T15:34:44.707910,710.65,725,725,2025-05-22,10046820,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
718.25,2025-10-21T15:34:44.401106,715,721.8,718.75,2025-05-23,7915166,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
729,2025-10-21T15:34:43.776383,721.2,738,722,2025-05-25,13017400,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
729,2025-10-21T15:34:43.453025,721.2,738,722,2025-05-26,13017400,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
716.45,2025-10-21T15:34:43.159499,715.2,729.35,729,2025-05-27,12223125,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
717.95,2025-10-21T15:34:42.847094,716.2,722,720,2025-05-28,7568961,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
724.45,2025-10-21T15:34:42.543889,720,728.7,724.5,2025-05-29,8838921,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
719.5,2025-10-21T15:34:42.228988,712.5,728.55,724.45,2025-05-30,14533919,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
711.6,2025-10-21T15:34:41.621860,707.4,719,717,2025-06-01,9712446,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
711.6,2025-10-21T15:34:41.289072,707.4,719,717,2025-06-02,9712446,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
703.85,2025-10-21T15:34:40.991609,702.3,718.35,715,2025-06-03,9161608,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
709.15,2025-10-21T15:34:40.677622,698.4,715.45,701.8,2025-06-04,11287991,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
710.15,2025-10-21T15:34:40.358834,704,714.45,712.8,2025-06-05,10203331,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
711,2025-10-21T15:34:40.020903,701.2,715.9,710,2025-06-06,11975812,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.03,3.36,33.69
717.8,2025-10-21T15:34:39.379741,713.1,726,715,2025-06-08,9900412,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
717.8,2025-10-21T15:34:39.088822,713.1,726,715,2025-06-09,9900412,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
732.25,2025-10-21T15:34:38.769981,715.35,734.75,721,2025-06-10,19151889,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
736.4,2025-10-21T15:34:38.474584,730.15,744,734.95,2025-06-11,12626754,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
715.35,2025-10-21T15:34:38.150123,711.25,737.7,737,2025-06-12,12585149,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.01,3.36,33.69
712.05,2025-10-21T15:34:37.831623,698.3,714.95,700,2025-06-13,10516625,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.01,3.36,33.69
686.65,2025-10-21T15:34:37.198330,672.95,714,711,2025-06-15,31246328,TATAMOTORS,588.54,652.86,-81.1,LOW,HOLD,,-26.09,-55.01,3.36,33.69
686.65,2025-10-21T15:34:36.869798,672.95,714,711,2025-06-16,31246328,TATAMOTORS,588.54,652.86,-81.1,LOW,HOLD,,-26.09,-55.01,3.36,33.69
674.75,2025-10-21T15:34:36.518567,672,686.15,686.1,2025-06-17,17112867,TATAMOTORS,588.54,652.86,-81.1,LOW,HOLD,,-26.09,-55.01,3.36,33.69
670.25,2025-10-21T15:34:36.172193,668,679.35,671.85,2025-06-18,12556088,TATAMOTORS,588.54,652.86,-81.1,LOW,HOLD,,-26.09,-55.01,3.36,33.69
672.3,2025-10-21T15:34:35.840218,666.65,676.3,670.25,2025-06-19,10895470,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.01,3.36,33.69
676.2,2025-10-21T15:34:35.547745,670.1,678.8,673.4,2025-06-20,11393470,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.01,3.36,33.69
671.25,2025-10-21T15:34:34.944363,666.1,676,670,2025-06-22,10265601,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.01,3.36,33.69
671.25,2025-10-21T15:34:34.643318,666.1,676,670,2025-06-23,10265601,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
673.65,2025-10-21T15:34:34.351990,672,686.5,678,2025-06-24,15359947,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
674.5,2025-10-21T15:34:34.012623,673.45,679,676,2025-06-25,10456015,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
682.75,2025-10-21T15:34:33.695765,674.45,683.7,677,2025-06-26,10104914,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
686.9,2025-10-21T15:34:33.364801,683,691.45,685,2025-06-27,7198028,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
688,2025-10-21T15:34:32.748605,685,691.9,688.9,2025-06-29,6960104,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
688,2025-10-21T15:34:32.439342,685,691.9,688.9,2025-06-30,6960104,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
683.8,2025-10-21T15:34:32.141174,680.4,693.85,691.1,2025-07-01,6866073,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
688.55,2025-10-21T15:34:31.818960,680.65,692.45,683.8,2025-07-02,8034013,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.09,-55.03,3.36,33.69
690.4,2025-10-21T15:34:31.480432,688.5,696.95,693.85,2025-07-03,9668110,TATAMOTORS,588.54,652.86,-81.12,LOW,HOLD,,-26.08,-55.04,3.36,33.69
689.05,2025-10-21T15:34:31.158460,686.35,692.85,691,2025-07-04,4942900,TATAMOTORS,588.54,652.86,-81.13,LOW,HOLD,,-26.08,-55.04,3.36,33.69
688.85,2025-10-21T15:34:30.566861,683.35,691.95,689.05,2025-07-06,5428220,TATAMOTORS,588.54,652.86,-81.13,LOW,HOLD,,-26.08,-55.05,3.36,33.69
688.85,2025-10-21T15:34:30.261932,683.35,691.95,689.05,2025-07-07,5428220,TATAMOTORS,588.54,652.86,-81.14,LOW,HOLD,,-26.08,-55.06,3.36,33.69
693.2,2025-10-21T15:34:29.934641,687.5,696.95,693,2025-07-08,7615926,TATAMOTORS,588.54,652.86,-81.14,LOW,HOLD,,-26.08,-55.06,3.36,33.69
692.8,2025-10-21T15:34:29.613402,688.5,695.5,688.95,2025-07-09,5478813,TATAMOTORS,588.54,652.86,-81.14,LOW,HOLD,,-26.07,-55.07,3.36,33.69
695.6,2025-10-21T15:34:29.302573,685,696.75,692,2025-07-10,7733963,TATAMOTORS,588.54,652.86,-81.15,LOW,HOLD,,-26.07,-55.08,3.36,33.69
681.8,2025-10-21T15:34:29.011716,677.05,698.4,692.95,2025-07-11,8280654,TATAMOTORS,588.54,652.86,-81.15,LOW,HOLD,,-26.07,-55.08,3.36,33.69
674.5,2025-10-21T15:34:28.423642,672,681,681,2025-07-13,7748550,TATAMOTORS,588.54,652.86,-81.15,LOW,HOLD,,-26.07,-55.08,3.36,33.69
674.5,2025-10-21T15:34:28.127841,672,681,681,2025-07-14,7748550,TATAMOTORS,588.54,652.86,-81.15,LOW,HOLD,,-26.07,-55.08,3.36,33.69
684.4,2025-10-21T15:34:27.803027,674.3,685.95,676,2025-07-15,7041706,TATAMOTORS,588.54,652.86,-81.16,LOW,HOLD,,-26.07,-55.09,3.36,33.69
679,2025-10-21T15:34:27.485367,676.35,684.4,684.4,2025-07-16,6244205,TATAMOTORS,588.54,652.86,-81.15,LOW,HOLD,,-26.07,-55.08,3.36,33.69
681.7,2025-10-21T15:34:27.165361,678.15,686.9,679,2025-07-17,6598144,TATAMOTORS,588.54,652.86,-81.14,LOW,HOLD,,-26.07,-55.07,3.36,33.69
680.25,2025-10-21T15:34:26.846859,678,686,683.2,2025-07-18,5558670,TATAMOTORS,588.54,652.86,-81.14,LOW,HOLD,,-26.07,-55.07,3.36,33.69
687.45,2025-10-21T15:34:26.205984,671.25,688.5,680.5,2025-07-20,6731863,TATAMOTORS,588.54,652.86,-81.11,LOW,HOLD,,-26.09,-55.02,3.36,33.69
687.45,2025-10-21T15:34:25.890200,671.25,688.5,680.5,2025-07-21,6731863,TATAMOTORS,588.54,652.86,-81.08,LOW,HOLD,,-26.1,-54.98,3.36,33.69
673.4,2025-10-21T15:34:25.558515,672.35,688.85,688,2025-07-22,7749518,TATAMOTORS,588.54,652.86,-81.06,LOW,HOLD,,-26.11,-54.95,3.36,33.69
690.1,2025-10-21T15:34:25.253395,676.25,693.1,676.7,2025-07-23,14460727,TATAMOTORS,588.54,652.86,-81.05,LOW,HOLD,,-26.12,-54.93,3.36,33.69
700.5,2025-10-21T15:34:24.924944,692.3,706.5,692.7,2025-07-24,15197664,TATAMOTORS,588.54,652.86,-81.02,LOW,HOLD,,-26.13,-54.89,3.36,33.69
687.4,2025-10-21T15:34:24.600532,684.7,702.45,701,2025-07-25,7271718,TATAMOTORS,588.54,652.86,-80.98,LOW,HOLD,,-26.15,-54.83,3.36,33.69
682.9,2025-10-21T15:34:23.989186,681.4,700.5,690.7,2025-07-27,7788718,TATAMOTORS,588.54,652.86,-80.95,LOW,HOLD,,-26.17,-54.79,3.36,33.69
682.9,2025-10-21T15:34:23.675711,681.4,700.5,690.7,2025-07-28,7788718,TATAMOTORS,588.54,652.86,-80.93,LOW,HOLD,,-26.17,-54.76,3.36,33.69
692.35,2025-10-21T15:34:23.358986,680.6,694,681.9,2025-07-29,6239871,TATAMOTORS,588.54,652.86,-80.91,LOW,HOLD,,-26.19,-54.72,3.36,33.69
668.45,2025-10-21T15:34:23.033907,665.25,690,690,2025-07-30,18923129,TATAMOTORS,588.54,652.86,-80.88,LOW,HOLD,,-26.2,-54.68,3.36,33.69
665.95,2025-10-21T15:34:22.727864,652.35,673.4,659.85,2025-07-31,18723710,TATAMOTORS,588.54,652.86,-80.85,LOW,HOLD,,-26.21,-54.64,3.36,33.69
648.85,2025-10-21T15:34:22.389010,647,667.95,667.95,2025-08-01,12546169,TATAMOTORS,588.54,652.86,-80.82,LOW,HOLD,,-26.22,-54.6,3.36,33.69
653.6,2025-10-21T15:34:21.783207,646,656.8,650.05,2025-08-03,8033881,TATAMOTORS,588.54,652.86,-80.83,LOW,HOLD,,-26.22,-54.61,3.36,33.69
653.6,2025-10-21T15:34:21.472851,646,656.8,650.05,2025-08-04,8033881,TATAMOTORS,588.54,652.86,-80.83,LOW,HOLD,,-26.22,-54.61,3.36,33.69
654.6,2025-10-21T15:34:21.151011,650.55,658.9,655.95,2025-08-05,6714804,TATAMOTORS,588.54,652.86,-80.83,LOW,HOLD,,-26.22,-54.62,3.36,33.69
